,url_pk,channel_id,title,description,thumbnails,view_count,like_count,published,play_time
33,CwWY25qcFyY,UC-uIpGINZDL-VIHQQzJW8jw,[ENG SUB] 빠니보틀 - 바하마 - 4라운드 Part 2 🎲✈ │지구마불 세계여행 | TEO,"4라운드 빠니보틀 편 바하마 여행기 Part 2 입니다.

📍결과 산정 기간: ~ 4/27 (목) 오후 6시 (KST) / 조회수+(좋아요X100) 결과집계

주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎
🏷 TEO 유튜브 매주 목요일 저녁 6시
🏷 TV판 ENA 매주 토요일 저녁 7시 50분 

#빠니보틀 #바하마 #지구마불세계여행",https://i.ytimg.com/vi/CwWY25qcFyY/hqdefault.jpg,759515,22689,2023-04-20T09:00:10Z,PT18M47S
34,zMRE40cTZQs,UC-uIpGINZDL-VIHQQzJW8jw,[ENG SUB] 빠니보틀 - 바하마 - 4라운드 Part 1 🎲✈ │지구마불 세계여행 | TEO,"빠니보틀, 원지, 곽튜브와 함께하는 🌎지구마불 세계여행🌎

4라운드 빠니보틀 편 바하마 여행기 Part 1 입니다.

📍결과 산정 기간: ~ 4/20 (목) 오후 6시 30분 (KST) / 조회수+(좋아요X100) 결과집계

주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎
🏷 TEO 유튜브 매주 목요일 저녁 6시
🏷 TV판 ENA 매주 토요일 저녁 7시 50분 

#빠니보틀 #바하마 #지구마불",https://i.ytimg.com/vi/zMRE40cTZQs/hqdefault.jpg,847761,27585,2023-04-13T09:30:02Z,PT17M17S
35,-8pxBvamko4,UC-uIpGINZDL-VIHQQzJW8jw,[ENG SUB] 빠니보틀 - 무인도 - 3라운드 Part 2 🎲✈ │지구마불 세계여행 | TEO,"빠니보틀, 원지, 곽튜브와 함께하는 🌎지구마불 세계여행🌎

3라운드 빠니보틀 편 무인도 여행기 Part 2 입니다.

📍결과 산정 기간: ~ 4/13 (목) 오후 6시 (KST) / 조회수+(좋아요X100) 결과집계

주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎
🏷 TEO 유튜브 매주 목요일 저녁 6시
🏷 TV판 ENA 매주 토요일 저녁 7시 50분 

#빠니보틀 #무인도 #지구마불",https://i.ytimg.com/vi/-8pxBvamko4/hqdefault.jpg,713727,26863,2023-04-06T09:53:48Z,PT18M6S
36,V9suSkzaaP0,UC-uIpGINZDL-VIHQQzJW8jw,[ENG SUB] 빠니보틀 - 무인도 - 3라운드 Part 1 🎲✈ │지구마불 세계여행 | TEO,"빠니보틀, 원지, 곽튜브와 함께하는 🌎지구마불 세계여행🌎

3라운드 빠니보틀 편 무인도 여행기 Part 1 입니다.

📍결과 산정 기간: ~ 4/6 (목) 오후 6시 (KST) / 조회수+(좋아요X100) 결과집계

주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎
🏷 TEO 유튜브 매주 목요일 저녁 6시
🏷 TV판 ENA 매주 토요일 저녁 7시 50분 

#빠니보틀 #무인도 #지구마불",https://i.ytimg.com/vi/V9suSkzaaP0/hqdefault.jpg,1080472,35446,2023-03-30T09:00:13Z,PT26M2S
37,EZEAhb2QBSo,UC-uIpGINZDL-VIHQQzJW8jw,[ENG SUB]빠니보틀 - 탄자니아 - 2라운드 Part 2 🎲✈ │지구마불 세계여행 | TEO,"빠니보틀, 원지, 곽튜브와 함께하는 🌎지구마불 세계여행🌎

2라운드 빠니보틀 편 탄자니아 여행기 Part 2 입니다.

📍결과 산정 기간: ~ 3/30 (목) 오후 6시 (KST) / 조회수+(좋아요X100) 결과집계

주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎
🏷 TEO 유튜브 매주 목요일 저녁 6시
🏷 TV판 ENA 매주 토요일 저녁 7시 50분 

#빠니보틀 #탄자니아 #지구마불세계여행
@teo.universe",https://i.ytimg.com/vi/EZEAhb2QBSo/hqdefault.jpg,882303,40400,2023-03-23T09:00:01Z,PT19M24S
38,osILP__eujA,UC-uIpGINZDL-VIHQQzJW8jw,[ENG SUB/지구마불2R] 빠니보틀 - 탄자니아 - Part 1 🎲✈ │지구마불 세계여행 | TEO,"빠니보틀, 원지, 곽튜브와 함께하는 🌎지구마불 세계여행🌎

2라운드 빠니보틀 편 탄자니아 여행기 Part 1 입니다.

📍결과 산정 기간: ~ 3/23 (목) 오후 6시 (KST) / 조회수+(좋아요X100) 결과집계

주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎
🏷 TEO 유튜브 매주 목요일 저녁 6시
🏷 TV판 ENA 매주 토요일 저녁 7시 50분 

#빠니보틀 #탄자니아 #지구마불",https://i.ytimg.com/vi/osILP__eujA/hqdefault.jpg,1016908,32376,2023-03-16T09:00:01Z,PT23M45S
39,KahTfVfi_d4,UC-uIpGINZDL-VIHQQzJW8jw,[ENG SUB/지구마불1R] 빠니보틀 - 싱가포르 - Part 2 🎲✈ │지구마불 세계여행 | TEO,"빠니보틀, 원지, 곽튜브와 함께하는 🌎지구마불 세계여행🌎

1라운드 빠니보틀 편 싱가포르 여행기 Part 2 입니다.

📍결과 산정 기간: ~ 3/16 (목) 오후 6시 (KST) / 조회수+(좋아요X100) 결과집계

주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎
🏷 TEO 유튜브 매주 목요일 저녁 6시
🏷 TV판 ENA 매주 토요일 저녁 7시 50분 

#빠니보틀 #싱가포르 #지구마불",https://i.ytimg.com/vi/KahTfVfi_d4/hqdefault.jpg,866154,26252,2023-03-09T09:00:11Z,PT16M59S
40,_I6FWYvX41g,UC-uIpGINZDL-VIHQQzJW8jw,[ENG SUB/지구마불1R] 빠니보틀 - 싱가포르 - Part 1 🎲✈ │지구마불 세계여행 | TEO,"빠니보틀, 원지, 곽튜브와 함께하는 🌎지구마불 세계여행🌎

1라운드 빠니보틀 편 싱가포르 여행기 Part 1 입니다.

📍결과 산정 기간: ~ 3/9 (목) 오후 6시 (KST) / 조회수+(좋아요X100) 결과집계

주사위 한 번에 대륙 이동 🌎지구마불 세계여행🌎
🏷 TEO 유튜브 매주 목요일 저녁 6시
🏷 TV판 ENA 3월 4일 토요일 저녁 7시 50분 

#빠니보틀 #싱가포르 #지구마불",https://i.ytimg.com/vi/_I6FWYvX41g/hqdefault.jpg,1367873,39937,2023-03-02T09:00:09Z,PT23M25S
41,Hlk5OsGwLWU,UC-uIpGINZDL-VIHQQzJW8jw,[지구마불 비긴즈] (두근두근) 곽x빠x원의 첫 여행지는 어디?│지구마불 세계여행 | TEO,"네, 놀랍게도 거기 맞아요 ^^
첫 황금열쇠로 여행 전부터 멘붕은 덤입니다 ^^

아참 그리고, 여행 유튜버들은 여행갈 때, 꼭 XXX을 챙긴다던데..

**영상 10분 44초대 자막 중 ROKA가 ROCA로 오기된 실수가 있었습니다.
불편을 드려서 죄송합니다. 자막도 꼼꼼히 챙기는 테오 유니버스가 되겠습니다.

주사위 던져서 세계 속으로 🌎지구마불 세계여행🌎
🏷️ TEO 유튜브 매주 목요일 저녁 
🏷️ TV판 ENA 3월 4일 토요일 저녁 7시 50분 

#지구마불 #곽빠원어디가 #첫여행지공개 #지구마불세계여행 #곽튜브 #빠니보틀 #원지의하루 #TEO #테오 #김태호PD #세계여행 #ENA @teo.universe",https://i.ytimg.com/vi/Hlk5OsGwLWU/hqdefault.jpg,911286,14870,2023-02-23T15:03:25Z,PT14M50S
42,HXR-MNbzVsA,UC-uIpGINZDL-VIHQQzJW8jw,티저 | 여행을요..? 이렇게요..? 진짜요?? 👀동공지진 곽.빠.원. 😆광대승천 태호PD,"우리 아니고 김태호PD는 이것을 OOOO세계여행이라고 부르기로 했어요. 

#곽빠원 #부루마불 #김태호pd #빠니보틀 #곽튜브 #원지 #지구마불",https://i.ytimg.com/vi/HXR-MNbzVsA/hqdefault.jpg,1621345,32544,2022-10-20T11:00:07Z,PT15M32S
43,oxQVQ91lpV4,UCOf1YTicu1WUtffjThah6dQ,[점슐랭가이드] 전생이 '빠니' 보이네,"[#점슐랭가이드] 전생이 '빠니' 보이네 | 8회 설기문편

사주, 신점, 타로 점의 모든 것이 궁금하다면 점슐랭가이드에서 바로 확인!

매주 토요일 오후 5시 점슐랭가이드 🔮 

✅’점슐랭가이드’ 최신 회차는 미스틱tv에서 다시 볼 수 있어요
✅’미스틱tv’ 구독과 좋아요👍🏻 알림설정🔔 
https://www.youtube.com/c/MYSTICTV_STORY
✅’점슐랭가이드’ 다시 보기 👉 https://youtube.com/playlist?list=PLR98C4iu6yVaRH_YGOFgdlZb2nKxx6j6V
✅’점슐랭가이드’ 인스타그램
https://instagram.com/jeomchelin.guide?igshid=YmMyMTA2M2Y=

매주 토요일 오후 5시! ‘점슐랭가이드’ 🔯

#김영철 #서지수 #점슐랭가이드",https://i.ytimg.com/vi/oxQVQ91lpV4/hqdefault.jpg,378017,1576,2023-03-25T08:00:21Z,PT28M6S
44,dXVYMbEgpts,UCOf1YTicu1WUtffjThah6dQ,[점슐랭가이드] 빠니잡는(?) 무당,"[#점슐랭가이드] 빠니잡는(?) 무당 | 7회 화련신녀편

사주, 신점, 타로 점의 모든 것이 궁금하다면 점슐랭가이드에서 바로 확인!

매주 토요일 오후 5시 점슐랭가이드 🔮 

✅’점슐랭가이드’ 최신 회차는 미스틱tv에서 다시 볼 수 있어요
✅’미스틱tv’ 구독과 좋아요👍🏻 알림설정🔔 
https://www.youtube.com/c/MYSTICTV_STORY
✅’점슐랭가이드’ 다시 보기 👉 https://youtube.com/playlist?list=PLR98C4iu6yVaRH_YGOFgdlZb2nKxx6j6V
✅’점슐랭가이드’ 인스타그램
https://instagram.com/jeomchelin.guide?igshid=YmMyMTA2M2Y=

매주 토요일 오후 5시! ‘점슐랭가이드’ 🔯

#김영철 #서지수 #점슐랭가이드",https://i.ytimg.com/vi/dXVYMbEgpts/hqdefault.jpg,560341,3119,2023-03-18T08:00:15Z,PT20M24S
45,p6h0DQJsxMk,UC3KlqJ3v_43nhvDaXfxFAXw,여행 유튜버 《빠니보틀》 | 골방토크,"- 골방토크 빠니보틀(@PaniBottle )편 입니다.
- 제 방에서 진행하다 보니 여러 부족한 부분이 보일 수 있습니다. 양해 바랍니다.
- 댓글은 예의를 지켜주세요. 부적절한 댓글은 삭제 하겠습니다.

#빠니보틀 #골방토크 #단군

굿즈 : https://www.oround.com/dankun
트위치 : https://www.twitch.tv/1983kej
인스타그램 : https://www.instagram.com/dankun_kim",https://i.ytimg.com/vi/p6h0DQJsxMk/hqdefault.jpg,102968,1534,2023-03-13T09:48:56Z,PT4H3M31S
46,PwMXzpb08-Y,UCe_56kQF1IGSZv1_5FWtVDQ,We Went Busking at an Austrailian Music Store,"💊 Instagram     :  https://www.instagram.com/charmingjo_official/
🎵 Twitch   :   https://www.twitch.tv/charming_jo
💽 Naver Cafe :   https://cafe.naver.com/jomaeryuck
🔊 Discord   :   https://discord.gg/xpWTG87
🐦 Twitter : https://twitter.com/RealCharmingJo
📋 E-mail : officialcharming.jo@gmail.com

빠니보틀님 유튜브 :   @PaniBottle   
오킹님 유튜브 :   @oking1025  
임철님 유튜브:  @Sentizone  

Editing: 홍경원
Subtitle: HaTae, JuhanKim

#조매력 #빠니보틀 #오킹",https://i.ytimg.com/vi/PwMXzpb08-Y/hqdefault.jpg,118578,2051,2023-03-14T13:00:16Z,PT10M23S
47,ng2BoczUqyM,UCe_56kQF1IGSZv1_5FWtVDQ,$100 Swim Suit Experience with 4.4M subscribers,"💊 Instagram     :  https://www.instagram.com/charmingjo_official/
🎵 Twitch   :   https://www.twitch.tv/charming_jo
💽 Naver Cafe :   https://cafe.naver.com/jomaeryuck
🔊 Discord   :   https://discord.gg/xpWTG87
🐦 Twitter : https://twitter.com/RealCharmingJo
📋 E-mail : officialcharming.jo@gmail.com

빠니보틀님 유튜브 :  @PaniBottle  
오킹님 유튜브 :  @oking1025 
임철님 유튜브: @Sentizone 

Editing: 달빛고래나무
Subtitle: 종호, 준혁

#조매력 #빠니보틀 #오킹",https://i.ytimg.com/vi/ng2BoczUqyM/hqdefault.jpg,82494,1412,2023-03-12T14:00:22Z,PT10M6S
48,_tjv_uO34Io,UCe_56kQF1IGSZv1_5FWtVDQ,I made a new song from Australia!,"💊 Instagram     :  https://www.instagram.com/charmingjo_official/
🎵 Twitch   :   https://www.twitch.tv/charming_jo
💽 Naver Cafe :   https://cafe.naver.com/jomaeryuck
🔊 Discord   :   https://discord.gg/xpWTG87
🐦 Twitter : https://twitter.com/RealCharmingJo
📋 E-mail : officialcharming.jo@gmail.com

빠니보틀님 유튜브 : @PaniBottle 
오킹님 유튜브 : @oking1025 
임철님 유튜브: @Sentizone 

Editing: 임민찬 
Subtitle: 형석, 용현

#조매력 #빠니보틀 #오킹",https://i.ytimg.com/vi/_tjv_uO34Io/hqdefault.jpg,132808,3033,2023-03-11T13:00:32Z,PT10M39S
49,A4fk_sjyOhE,UCom6YhUY62jM52nIMjf5_dw,남자들의 뜨거운 호주 생존기 (호주 여행 브이로그),"◆ 오킹 팬카페! 네이버 카페   : https://oking.kr/fancafe
◆ 쏠란트 홈페이지 바로가기 : https://ssolant.com
◆ 오킹에게 후원하기              : https://oking.kr/donate
◆ 오킹의 생방송 다시보기     : https://oking.kr/youtube2
◆ 영상 업로드는 매일 18시! 많은 관심 부탁 드릴게요!
◆ 구독과 좋아요 부탁드립니다.

근거없는 낭설 / 악플, 싸움조장 댓글 삭제 합니다.

BY. 연수

영상 및 광고 문의
이메일 : okingcompany93@gmail.com

#오킹 #여행 #빠니보틀",https://i.ytimg.com/vi/A4fk_sjyOhE/hqdefault.jpg,634991,8608,2023-03-04T09:00:07Z,PT18M42S
50,3Ndw095PlVw,UCmiZrpW2W7rRLKZXQEj7GWQ,[TV 동물농장] 고양이를 부르는 마성의 매력 '고양이 자석' 빠니보틀!,"재한아 앞으로도 밝고 씩씩하게 자라라~~~

*영상출처
동물농장 https://youtu.be/4-KhPEBy3ZA
빠니보틀 https://youtu.be/MxEfu72DpM4
빠니보틀 https://youtu.be/zEMIWAN8KTM
빠니보틀 https://youtu.be/xK4GlrHFPr8
빠니보틀 https://youtu.be/_-FMKs83Whs
시즌비시즌 https://youtu.be/ZnpHFZ-hCv4
SBS STORY https://youtu.be/SRA_M52RrVk
SBS STORY https://youtu.be/vM6juGfhikI
SBS STORY https://youtu.be/rdyfAP1lAJI


#빠니보틀 #동물농장 #고양이",https://i.ytimg.com/vi/3Ndw095PlVw/hqdefault.jpg,56357,965,2023-02-15T09:36:28Z,PT1M21S
51,6pgP263d5bA,UCDBvugWtRfSaUNMmORymq7Q,오빠 왜 이렇게 땀을 흘려..?,"3대 측정 신청받습니다😎
#우마게임  #빠니보틀 #김계란 #쵸단 

💬 쵸단이랑 라이브 소통! https://www.twitch.tv/chodan_
💬 쵸단 인스타 훔쳐보기! https://www.instagram.com/choda._.n
💬 쵸단 팬카페 놀러와! https://cafe.naver.com/chodancafe
💬 팬 선물 보내는 곳은? 서울특별시 성동구 성수이로20길 16, JK타워 8층 트레져헌터 쵸단님 앞",https://i.ytimg.com/vi/6pgP263d5bA/hqdefault.jpg,729526,4785,2023-01-31T09:13:20Z,PT12M40S
52,W_5T3If5f68,UCDBvugWtRfSaUNMmORymq7Q,???: 이게 재활이라고요..?,"쵸짐에서…
#우마게임 #김계란 #빠니보틀

💬 쵸단이랑 라이브 소통! https://www.twitch.tv/chodan_
💬 쵸단 인스타 훔쳐보기! https://www.instagram.com/choda._.n
💬 쵸단 팬카페 놀러와! https://cafe.naver.com/chodancafe
💬 팬 선물 보내는 곳은? 서울특별시 성동구 성수이로20길 16, JK타워 8층 트레져헌터 쵸단님 앞",https://i.ytimg.com/vi/W_5T3If5f68/hqdefault.jpg,110252,1496,2023-01-24T09:00:22Z,PT8M10S
53,j5x8f88a1Bo,UCDBvugWtRfSaUNMmORymq7Q,우마게임 제작자 괴롭히기,"살려주세요..

#우마게임  #김계란 #빠니보틀  #쵸단 


💬 쵸단이랑 라이브 소통! https://www.twitch.tv/chodan_
💬 쵸단 인스타 훔쳐보기! https://www.instagram.com/choda._.n
💬 쵸단 팬카페 놀러와! https://cafe.naver.com/chodancafe
💬 팬 선물 보내는 곳은? 서울특별시 성동구 성수이로20길 16, JK타워 8층 트레져헌터 쵸단님 앞


■ 우마게임 업로드 일정  @physicalgallery_official  
1/22 (일) Ep1 오후 12시 
1/24 (화) Ep2 오후 12시 
1/29 (일) Ep3 오후 12시 
2/02 (목) Ep4 저녁 08시
2/05 (일) Ep5 오후 12시 
2/09 (목) Ep6 저녁 08시 
2/12 (일) Ep7 오후 12시 
2/16 (목) Ep8 저녁 08시",https://i.ytimg.com/vi/j5x8f88a1Bo/hqdefault.jpg,212338,2481,2023-01-21T09:00:24Z,PT9M52S
54,WXrOeh9Oens,UCDBvugWtRfSaUNMmORymq7Q,빠니보틀과 풀코스로 데이트를 하면 벌어지는 일 ㄷㄷㄷ,"파트너십 체결😉
#쵸단  #빠니보틀 #배틀그라운드

💬 쵸단이랑 라이브 소통! https://www.twitch.tv/chodan_
💬 쵸단 인스타 훔쳐보기! https://www.instagram.com/choda._.n
💬 쵸단 팬카페 놀러와! https://cafe.naver.com/chodancafe
💬 팬 선물 보내는 곳은? 서울특별시 성동구 성수이로20길 16, JK타워 8층 트레져헌터 쵸단님 앞",https://i.ytimg.com/vi/WXrOeh9Oens/hqdefault.jpg,183309,1676,2022-12-27T09:00:15Z,PT11M6S
55,y9Iz5sm6zHk,UCgsffS7MfKL6YU3r_U3E-aA,"해외에서 난리 났다는 더티소다, 유튜버 23명과 만들어 봤습니다","#승우아빠 #더티소다 #리액션

참가자명단

1.배우 박정민
2.매직박@MagicPark-Dentist 
3.김기열@kiyulking 
4.단군@1983dk 
5.빠니보틀@PaniBottle 
6.옥냥이@rooftopcat_official 
7.풍월량@hanryang1125 
8.김도@kimdoeland 
9.철면수심@kimjinbae 
10.잇섭@ITSUB 
11.침착맨@ChimChakMan_Official 
12.주호민@joopearl 
13.작가 김풍
14.궤도@Unrealscience 
15.파뿌리강호이@popfree 
16.러너@runner_flowervin 
17.서새봄@BOM 
18.오킹@oking1025 
19.와나나@wanana0205 
20.장지수@jisoujang 
21.비보이포켓@BboyPocket 
22.육식맨@YOOXICMAN  
23.수빙수@soobingsootv 

📪 문의 business@sandboxsquare.net
✔️ 생방송 https://www.twitch.tv/swab85
✔️ 팬카페 https://cafe.naver.com/swab

🎁  택배수령주소 : 
서울시 강남구 신사동 644-6번지 지하1층 키친마이야르 목진화 ☑️ Instagram : https://www.instagram.com/swab_official/
☑️ TikTok : https://www.tiktok.com/@swab_official",https://i.ytimg.com/vi/y9Iz5sm6zHk/hqdefault.jpg,975890,12864,2023-01-23T11:15:02Z,PT17M17S
56,5g4Wn7_2mS4,UCdtRAcd3L_UpV4tMXCw63NQ,대한민국 역사상 없었던 극악 예능 | 우마게임 Ep1,"#우마 #우마게임 #마피아42

■ 미방영분 영상과 클립들은
@tamago_production  채널에서 확인할 수 있습니다.

■ 우마게임 업로드 일정
1/24 (화) Ep2 오후 12시 
1/29 (일) Ep3 오후 12시 
2/02 (목) Ep4 저녁 08시
2/05 (일) Ep5 오후 12시 
2/09 (목) Ep6 저녁 08시 
2/12 (일) Ep7 오후 12시 
2/16 (목) Ep8 저녁 08시

* 우마 게임은 미로 형식의 전혀 다른 테마의 9개의 스테이지가 존재하며, 스테이지별 게임에서 탈락자는 벌칙 요리를 먹게 됩니다.

* 최종 우승자는 상금을 차지하게 됩니다.

01번 공혁준 @rhdgurwns8535 
02번 곽준빈 @JBKWAK 
03번 김민교 @Onepunchk1ng_mk 
04번 김원식 @boddaree 
05번 김유이 @UE1124 
06번 덱스 @dex101 
07번 룩삼 @looksam6541 
08번 논리왕 전기 @LogicKing12 
09번 박민정 @1995mj 
10번 빠니보틀 @PaniBottle 
11번 가오가이 @kaogaiiwtf 
12번 쏘대장 @General_SSO 
13번 짱재 @saltyudt 
14번 오지은 @ginis2 
15번 한갱@han_kyung__ 
16번 유현규 @NERDULT 
17번 유혜디 @hyejicham 
18번 마젠타@magenta62 
19번 임선비 @LIMSUNB 
20번 임재형 
21번 장지수 @jisoujang 
22번 뽀구미 @bbogumi 
23번 세제로 @iamsezero 
24번 과로사 @Gwarosa9405 
25번 조재원 @jojaewon0703 
26번 진용진 @jinyongjin_official 
27번 쵸단 @chodan_ 
28번 잇섭 @ITSUB 
29번 진자림 @jinjalim 
30번 강민석 @bomulsum_g 
31번 안지현 @wlgus2qh 
32번 장성엽 @little_sung_yup 

@u.m.a.8450 외 3명",https://i.ytimg.com/vi/5g4Wn7_2mS4/hqdefault.jpg,4931194,52206,2023-01-22T03:00:10Z,PT21M39S
57,ICGopOrCqFo,UCC2o5TjizTomLxhe8IRo2AA,"빠니보틀을 은결이가 키워준다고!?😮 ""마술사가 이런 것(?)도 키워줘요!?...🌶"" | 빠니보틀 편 | [마! 술사! EP.02]","🥂 마! 술 사! 🥂

아싸들 안녕! 한 주 잘 보냈어?  
  
이번 주 [마! 술사!]의 게스트는 빠니보틀 님이야!!
이런 누추한 곳에 귀한 분이 와주시다니!

하루종~일 술 마시면서 대화했는데
기억에 남는 게 조약돌 얘기밖에 없어 ㅋㅋㅋㅋㅋㅋㅋ
이 자식 뭐야 이거 !ㅋㅋㅋㅋㅋ

아무튼!!!!!!!!!!!!!
이번 편도 끝까지 재밌게 봐줘~
댓글도 하나하나 다 보고 있으니까 많이들 달아줘~

🚨구독 & 좋아요 & 알림 설정 필수🚨

#이은결 #마술사 #빠니보틀 #세상에이런결이 #세이결

💌 협찬/비즈니스/마케팅 문의 : contact@uzurocks.com",https://i.ytimg.com/vi/ICGopOrCqFo/hqdefault.jpg,102923,2178,2023-01-12T09:00:08Z,PT19M39S
58,ZnpHFZ-hCv4,UCZf4ZESHAIuRtZ-eoMSL97A,"[EN] 파티하러 왔다가 서로 찜쪄먹기 바쁜 빠니보틀과 비❤️‍🔥 (곽튜브, 노홍철, 김태호PD) ㅣ시즌비시즌3 EP.17","#크리스마스  #빠니보틀  #솔로 


크리스마스 혼자 보낼 빠니보틀을 위해 크리스마스 파티를 해주러 간 비🎁
두 남자의 칙칙한 크리스마스 파티의 결말은..?🎅


#시즌비시즌 #비 #정지훈  #rain #seasonbseason #시비시",https://i.ytimg.com/vi/ZnpHFZ-hCv4/hqdefault.jpg,989719,11388,2022-12-22T11:00:30Z,PT13M26S
59,h7DP3RywKMc,UCiBr0bK06imaMbLc8sAEz0A,"[태어난김에 세계일주 예고] 기안84X이시언X빠니보틀, 시작부터 놓쳐버린 정신줄?! 태어난 김에 떠나는 무계획 현지 밀착 여행🛫 12월11일 첫 방송!, MBC 221211 방송","★★★More clips are available★★★

iMBC
https://program.imbc.com/AdventurebyAccident",https://i.ytimg.com/vi/h7DP3RywKMc/hqdefault.jpg,20935,211,2022-11-27T10:35:47Z,PT1M28S
60,sGyDe4Bchbc,UC1Rz7a_DWtsE9cQwSyElE0Q,기안84 남미 근황,"#기안84
IG - @khmnim1513
Biz E-Mail - seulbeom@treasurehunter.co.kr",https://i.ytimg.com/vi/sGyDe4Bchbc/hqdefault.jpg,594265,9983,2022-11-10T09:00:23Z,PT7M31S
61,-njoXK8pm8c,UCgiO7Kxib0SZEG0DoeuBkdQ,빠니보틀을 아냐구요? 내가 아는 자연인 중에 최고였어요... [라면꼰대3] EP.06 공주편,"여행 동반자 @PaniBottle  님과
더 낯설고 새로운 곳으로 모험을 떠나볼까요?

그 사이 정든 대전을 떠나
우리는 공주.. 아, 아니, 백제로 떠나봅니다..
더 풍성해진 여행이랄까요?

황금빛 벼 이삭은 익어가고,
머리 위 밤알들이 몽글몽글 피어날 때면
빠니보틀님이 엑스칼리버를 들고 밤나무를 찾아갑니다...

야생을 벗삼은 그들의 살아남기 대장정!
쌓여가는 밤알마다 행복도 켜켜이 축적되어 갑니다.

빠니보틀의 놀라운 야생 생존능력(?)과
백제 풍왕이 못 다 이룬 꿈을 라면으로 실현하는 김풍 작가님의 요리..
그 황홀한 하모니를 느껴보세요.


[라면꼰대 시즌3]
📌 더 다채로운 라면의 숨결을 찾아서…
📌 매주 (화) 오후 6시 공개

00:00 빠니보틀과의 또다른 모험의 시작
01:13 이번 여행지는 '백제'입니다
04:06 백제의 탐관오리
06:39 본격 액티비티 예고
09:33 알밤 모험의 시작
12:05 자연인의 나무타기
16:24 캠프파이어 욕심내는 자연인
19:55 말레이시아 라면 귀화 신청
23:13 대전 의문의 1패
26:38 술과 음식으로 다지는 전우애
28:48 권위자의 분류법
31:18 추성훈과 찜질 힐링


더밥스튜디오 구독하기 👉https://www.youtube.com/c/THEBOB더밥스튜디오
#THEBOB #더밥스튜디오 #라면꼰대 #라면꼰대3",https://i.ytimg.com/vi/-njoXK8pm8c/hqdefault.jpg,859195,12718,2022-10-04T09:00:00Z,PT32M15S
62,swJJCsxOInI,UCgiO7Kxib0SZEG0DoeuBkdQ,빠니보틀이 극대노한 초호화 대전 여행.. '세상에 공짜는 없단다 보틀아!' [라면꼰대3] EP.05 대전편,"여행 탑티어 @PaniBottle 님과 맛따라 멋따라
흥겨운 힐링 대전 여행을 떠나봅니다..

'모험도감'을 들고 혈혈단신으로
자신만의 여행길을 개척해온 김풍 작가님..
그 노하우로 빠니보틀님만을 위한
특급 여행길을 꾸려봅니다.

하지만.. 자꾸만 화가 울컥울컥 올라오는데..
이게 맞는 걸까요..?

대전인의 특권, 공짜 온천부터
추억이 가득 담긴 라면까지...

대한민국의 한 가운데에서
라면을 외치다...!

라면꼰대만의 '모험도감'을
함께 써내려가보시겠어요?

[라면꼰대 시즌3]
📌 더 다채로운 라면의 숨결을 찾아서…
📌 매주 (화) 오후 6시 공개

00:00 빠니보틀과의 예측불허 여행의 시작
02:19 여행 전문가란..?
04:14 인디씬에서 놀던 사람들
06:31 기차 여행의 시작
07:26 극대노 여행의 시작..
10:18 대전 도착!
14:49 무료 온천 족욕 체험
16:41 너른 마음을 지닌 그곳
18:43 온천에서도 극대노
22:05 이야기가 있는 라면
26:24 사진으로 추억을 남기기
30:49 진짜 모험의 시작


더밥스튜디오 구독하기 👉https://www.youtube.com/c/THEBOB더밥스튜디오
#THEBOB #더밥스튜디오 #라면꼰대 #라면꼰대3",https://i.ytimg.com/vi/swJJCsxOInI/hqdefault.jpg,1068079,13244,2022-09-27T09:00:34Z,PT31M49S
